Abhish;title$ffworkbench$framework$defaultMainframeTitle;Workbench FORCAM FORCE™
1;title$fftracing$ManageContextCacheView$DynamicContextType;Dynamic context type
1;title$fftracing$ManageContextCacheView$WorkerName;Person Name
1;title$fftracing$ManageContextCacheView$ForemanName;Foreman Name
1;lbl$fftracing$TraceConfig$DynamicGrid;Dynamic context
1;msg$fftracing$TraceEditor$OperationMissing;Please select Order.
1;lbl$fftracing$ManageContextCacheView$SnapshotSaved;Context cache snapshot saved successfully
1;title$fftracing$trackingtracing$referenceCache;Reference cache
1;lbl$fftracing$TraceConfigGrid$ReferenceContext;Cache content
1;lbl$fftracing$TraceConfig$ContextReference;Context references
1;lbl$fftracing$TraceConfig$successfullyDeletedMessage;Deletion successful
1;lbl$fftracing$TraceConfig$DeleteDialogCaption;Delete
1;lbl$fftracing$TraceConfig$DeleteDialogLabel;Do you really want to delete this data "&1" ?
1;lbl$fftracing$TraceConfig$referenceValue;Reference value
1;title$fftracing$TraceEditor$ContextReferenceEditor;Context reference editor
1;lbl$fftracing$TraceConfig$DeleteReferenceCache;Delete reference cache
1;lbl$fftracing$TraceConfig$ReferencecacheDeleteDialogLabel;Do you really want to delete reference cache for "&1" ?
1;lbl$fftracing$ManageReferenceCacheView$SnapshotSaved;Reference cache snapshot saved successfully.
1;lbl$fftracing$TraceConfig$GenericLongValidator;Only numerics are accepted
1;lbl$fftracing$TraceConfig$AtleastOneContextRef;Please add atleast one context reference.
1;btn$fftracing$Configuration$ActionBarDelete;Delete
1;btn$fftracing$Configuratiom$ActionBarCreate;Add
1;btn$fftracing$Configuration$ActionBarEdit;Edit
1;btn$fftracing$Configuration$ActionBarSave;Save
1;lbl$fftracing$TraceConfig$EntityData;Entity data items
1;title$fftracing$TraceEditor$EntityDataEditor;Entity data item editor
1;title$fftracing$TraceEditor$DynamicContextEditor;Dynamic context editor
1;err$fftracing$TraceEditor$CacheWithSameWorkplace;Cache with same workplace already exist.
1;err$fftracing$TraceEditor$DataTypeMismatch;Value do not match the datatype selected.
1;lbl$fftracing$TraceConfig$valueDataTypeWrapper;Value
1;lbl$fftracing$TraceConfig$SignalSelection;Controller Signal selector
1;title$fftracing$trackingtracing$scriptEditor;Script editor
1;title$fftracing$trackingtracing$scripting;Scripting
1;lbl$fftracing$TraceConfig$scriptName;Script name
1;title$fftracing$ScriptEditor$Script;Script
1;title$fftracing$ScriptEditor$ScriptLiteral;Description
1;title$fftracing$ScriptEditor$SaveSuccessful;Script saved successfully.
1;title$fftracing$trackingtracing$utilityClasses;Utility classes
1;lbl$fftracing$TraceConfig$packageName;Package name
1;lbl$fftracing$TraceConfig$methodName;Method name
1;lbl$fftracing$TraceConfig$methods;Methods
1;lbl$fftracing$TraceConfig$className;Class name
1;lbl$fftracing$TraceConfig$literal;Description
1;err$fftracing$TraceEditor$classNameNotValid;Please enter a valid class name.
1;err$fftracing$TraceEditor$packageNameNotValid;Please enter a valid package name.
1;err$fftracing$TraceEditor$methodNameNotValid;Please enter valid method.
1;lbl$fftracing$TraceConfigEditor$workplaceId;Workplace
1;err$fftracing$TraceConfig$DynamicContextAlreadyExist;Same context type already exist.
1;title$fftracing$traceCacheManagement$ProcessingDown;Unable to display cache data.Please contact system administrator
1;title$fftracing$traceCacheManagement$ProcessingDownOperationFailed;Unable to perform operation.
1;title$fftracing$ClassEditor$SaveSuccessful;Class saved successfully.
1;lbl$fftracing$scriptEditor$workplaces;Workplaces
1;lbl$fftracing$scriptEditor$userExit;User exit
1;lbl$fftracing$scriptEditor$disabled;Disable
1;lbl$fftracing$traceExit$generateNewSN;Generate Serial Number
1;lbl$fftracing$traceExit$containerRegCheck;Container Registration Check
1;lbl$fftracing$traceExit$batchCheck;Batch Check
1;lbl$fftracing$traceObjTypCheck;Trace object type check
1;err$fftracing$traceExit$sameUserExit;A script already exist for workplaces:&1 and user exit &2.
1;err$fftracing$scriptEditor$sameScriptName;A script with same name already exist.
1;err$fftracing$utilityClassEditorEditor$sameClassName;A utility class with same package structure and class name already exist.
1;title$fftracing$ClassEditor$MethodEditor;Method editor
1;err$fftracing$ScriptEditor$onlyAlphanumericWithSpace;Only alphanumeric character (including spaces) are allowed.
1;btn$fftracing$CacheManagement$ReloadCache;Reload cache
1;title$fftracing$traceCacheManagement$ReloadSuccessfull;Cache reloaded successfully.
1;btn$fftracing$ScriptEditor$testScriptButtonCaption;Test script
1;title$fftracing$ScriptEditor$helpDataTab;Help
1;btn$fftracing$ScriptEditor$ExecuteButton;Excute and test
1;msg$fftracing$ScriptEditor$enterValue;Enter value of
1;btn$fftracing$ScriptEditor$CloseButton;Close
1;lbl$fftracing$ScriptEditor$ScriptParameter;Script parameter
1;lbl$fftracing$ScriptEditor$ParameterName;Parameter name
1;lbl$fftracing$ScriptEditor$ScriptParameterUsageExp;Usage example
1;lbl$ffnewoffice$SqlEditor$CompatibleSql;Kompatibles SQL
1;title$ffnewoffice$ReportEditor$standAloneCheckBox;Sichtbar als Einzelreport
1;msg$ffnewoffice$FilterCriterionEditor$filterIdentifierNotContainWhiteSpace;Der Filterbezeichner darf keine Leerzeichen enthalten.
1;mnu$ffnewoffice$AdministrationNavigationConfigurer$userEditor;Benutzer Editor
1;mnu$ffnewoffice$AdministrationNavigationConfigurer$emailEditor;Email Editor
1;mnu$ffnewoffice$AdministrationNavigationConfigurer$emailGroupSelection;Auswahl Emailgruppe
1;mnu$ffnewoffice$AdministrationNavigationConfigurer$userGroupSelection;Auswahl Benutzergruppe
1;lbl$ffnewoffice$FilterSettingsCombobox$noFilterCaption;Kein Filter
1;lbl$ffnewoffice$FormulaPopup$formulaLengthExceed;Formellänge überschritten (Maximal 2048 Zeichen)
1;title$ffnewoffice$DocumentTemplateMapping$DocumentTemplateMappingSelectionComponentCaption;Document Template Mapping
1;title$ffnewoffice$DashboardTable$actionCaption;Aktionen
1;mnu$ffnewoffice$WorkbenchNavigationConfigurer$menuTitleWorkbench;Business Logic Modeler
1;mnu$ffnewoffice$WorkbenchNavigationConfigurer$menuItemWorkbench;Business Logic Modeler
1;mnu$ffnewoffice$WorkbenchNavigationConfigurer$menuItemProjectEditor;Projekt Editor
1;mnu$ffnewoffice$WorkbenchNavigationConfigurer$menuItemProcessEditor;Prozess Editor
1;btn$ffnewoffice$ManageProjectsView$newProjectButtonCaption;Neues Projekt
1;title$ffnewoffice$ProjectEditor$editorTabCaption;Editor
1;title$ffnewoffice$ProjectEditor$masterDataTabCaption;Stammdaten
1;title$ffnewoffice$ProjectEditor$commonTabCaption;Allgemeines
1;title$ffnewoffice$ProjectEditor$previewTabCaption;Vorschau
1;title$ffnewoffice$ProjectEditor$historyTabCaption;Historie
1;title$ffnewoffice$ProjectEditor$projectSaveDialogCaption;Projekt speichern
1;title$ffnewoffice$ProjectEditor$processSaveDialogCaption;Prozess speichern
1;title$ffnewoffice$ProjectEditor$copyProcessDialogCaption;Prozess kopieren
1;title$ffnewoffice$ProjectEditor$shareProcessDialogCaption;Prozess teilen
1;title$ffnewoffice$ProjectEditor$promoteProcessDialogCaption;Prozess befördern
1;lbl$ffnewoffice$ProjectEditor$projectSaveDialogLabel;Der Projekt konnte nicht gespeichert werden. Bitte geben Sie alle Pflichtfelder an, um den Projekt zu speichern.
1;lbl$ffnewoffice$ProjectEditor$processSaveDialogLabel;Der Prozess konnte nicht gespeichert werden. Bitte geben Sie alle Pflichtfelder an, um den Prozess zu speichern.
1;lbl$ffnewoffice$ProjectEditor$projectSaveDialogLabelForVersion;Bitte wählen Sie eine höhere Version oder die gegebene Version aus
1;lbl$ffnewoffice$ProjectEditor$projectCopyDialogLabel;Bitte wählen Sie einen Prozess zum Kopieren aus
1;lbl$ffnewoffice$ProjectEditor$projectshareDialogLabel;Bitte wählen Sie einen Prozess zum Kopieren aus
1;lbl$ffnewoffice$ProjectEditor$projectPromoteDialogLabel;Bitte wählen Sie einen Prozess zum Kopieren aus
1;btn$ffnewoffice$ManageProcessView$newProcessButtonCaption;Neuer Prozess
1;lbl$ffnewoffice$ManageProcessView$nameCaption;Name
1;lbl$ffnewoffice$ManageProcessView$customerCaption;Kunde
1;lbl$ffnewoffice$ManageProcessView$projectCaption;Projekt
1;lbl$ffnewoffice$ManageProcessView$processCaption;Prozess
1;lbl$ffnewoffice$ManageProcessView$scopeCaption;Geltungsbereich
1;lbl$ffnewoffice$ManageProcessView$processLayerCaption;Prozess Ebene
1;lbl$ffnewoffice$ManageProcessView$libraryVersionCaption;Bibliotheks-Version
1;lbl$ffnewoffice$ManageProcessView$descriptionCaption;Beschreibung
1;btn$ffnewoffice$ManageProcessView$shapingProcessButtonCaption;Modellieren
1;btn$ffnewoffice$ManageProcessView$generateCaption;Erstellen
1;btn$ffnewoffice$ManageProcessView$cancelCaption;Abbrechen
1;btn$ffnewoffice$ManageProcessView$copyCaption;Kopieren
1;lbl$ffnewoffice$ManageProcessView$topLevelCaption;Toplevel
1;lbl$ffnewoffice$ManageProcessView$subProcessCaption;Subprozess
1;lbl$ffnewoffice$ManageProcessView$BookingGroup;Buchungs-Gruppe
1;lbl$ffnewoffice$ManageProcessView$version;Version
1;msg$ffnewoffice$ManageProcessView$ProcessModelTypUsage;Welchen Prozessmodelltyp wollen Sie erstellen?
1;lbl$ffnewoffice$ProcessEditor$treeCategoryMyProcesses;Meine Prozesse
1;lbl$ffnewoffice$ProcessEditor$treeCategorySharedProcesses;Gemeinsame Prozesse
1;lbl$ffnewoffice$ProcessEditor$treeCategoryPromotedProcesses;Offizielle Prozesse
1;lbl$ffnewoffice$ProcessEditor$treeCategoryLibraryProcesses;Bibliotheks Prozesse
1;lbl$ffnewoffice$ProcessEditor$ProcessLayerTopFlow;Haup-Prozes
1;lbl$ffnewoffice$ProcessEditor$ProcessLayerSubFlow;Teil-Prozess
1;msg$ffnewoffice$ProcessEditor$noCustomerError;Geben Sie einen Kunden für den Prozess an.
1;msg$ffnewoffice$ProcessEditor$noProjectError;Geben Sie ein Projekt für den Prozess an.
1;msg$ffnewoffice$ProcessEditor$noProcessScopeError;Geben Sie einen Geltungsbereich für den Prozess an.
1;msg$ffnewoffice$ProcessEditor$noProcessLayerError;Geben Sie eine Prozessebene für den Prozess an.
1;msg$ffnewoffice$ProcessEditor$noProcessLibraryVersionError;Geben Sie eine Bibliotheksversion für den Prozess an.
1;btn$ffnewoffice$ManageProcessView$ProcessShareButtonCaption;Teilen
1;btn$ffnewoffice$ManageProcessView$ProcessPromoteButtonCaption;Befördern
1;msg$ffnewoffice$ProcessEditor$ProcessCopyNotif;Prozess erfolgreich kopiert.
1;msg$ffnewoffice$ProcessEditor$ProcessShareNotif;Prozess erfolgreich geteilt.
1;msg$ffnewoffice$ProcessEditor$ProcessPrmoteNotif;Prozess erfolgreich befördern .
1;title$ffnewoffice$DataSourceEditor$languageDefinitionsCaption;Sprache
1;title$ffnewoffice$userDataType$codeCaption;Code
1;title$ffnewoffice$languageDefinition$languageDescCaption;Sprache bearbeiten
1;title$ffnewoffice$DataSourceEditor$addLanguageCaption;Sprache hinzufügen
1;title$ffnewoffice$userDataType$mnemonicCaption;Kürzel
1;title$ffnewoffice$userDataType$typeCaption;Typ
1;title$ffnewoffice$userDataType$domainCaption;Domäne
1;title$ffnewoffice$userDataType$PresetCaption;Vorbelegung
1;title$ffnewoffice$userDataType$presetValueCaption;Vorbelegungs-Wert
1;title$ffnewoffice$userDataType$userDataTypeTableCaption;Benutzer-spezifische Datentypen
1;title$ffnewoffice$userDataType$ShortDescriptionCaption;Kurzbeschreibung
1;title$ffnewoffice$userDataType$quantityTypeEditorCaption;Qualitätsmerkmale bearbeiten
1;title$ffnewoffice$userDataType$quantityTypeTableCaption;Qualitätsmerkmal
1;title$ffnewoffice$userDataType$quantityReasonTableCaption;Qualitätsdetails
1;title$ffnewoffice$UnitConvertor$siFactorCaption;SI-Faktor
1;title$ffnewoffice$TimeBases$TimeBasesEditorCaption;Zeitbasen
1;title$ffnewoffice$TimeBases$TimeLineAttibuteEditorCaption;Zeitstrahl-Attribute
1;title$ffnewoffice$TimeBases$BookingTypeEditorCaption;Buchungs Typ
1;title$ffnewoffice$UnitConverter$UnitConverterDefinitionTableCaption;Einheiten-Konvertierer
1;title$ffnewoffice$userDataType$IndividualOption;Individuellen Datentyp definieren
1;title$ffnewoffice$userDataType$StandardOption;Standard Datentyp definieren
1;title$ffnewoffice$userDataType$EditUserDataTyp;Benutzer-spezifischen Datentyp bearbeiten
1;title$ffnewoffice$ManageProjectView$isVersioned;Wollen Sie eine neue Version speichern?
1;title$ffnewoffice$ManageProjectView$siFactorPatternValidation;Bitte geben Sie eine Zahl zwischen 0.0 und 1.0 an.
1;title$ffnewoffice$ManageProjectView$editUnitConvertor;Einheiten-Konvertierer bearbeiten
1;title$ffnewoffice$ManageProjectView$individualUnitConvertor;Individuellen Einheiten-Konvertierer definieren
1;title$ffnewoffice$ManageProjectView$standardUnitConvertor;Standard Einheiten-Konvertierer definieren
1;title$ffnewoffice$ManageProjectView$languagesCaption;Sprachen
1;title$ffnewoffice$ManageProjectsView$controllerTab;Controller
1;title$ffnewoffice$ManageProjectView$bookingTyp;Buchungs Typen
1;title$ffnewoffice$ManageProjectView$dispatchingStrategy;Verteilungs-Strategie
1;title$ffnewoffice$DataSourceEditor$statusDefinitionsCaption;Status-Definitionen
1;lbl$ffnewoffice$ManageProcessView$numberCaption;Anzahl
1;title$ffnewoffice$FilterDefinitionTable$filterTypeCaption;Typ
1;title$ffnewoffice$ProjectEditor$workplacePhaseTabCaption;WORKPLACE_PHASE
1;title$ffnewoffice$ProjectEditor$workplaceStatusTabCaption;WORKPLACE_STATUS
1;title$ffnewoffice$ProjectEditor$operationPhaseTabCaption;OPERATION_PHASE
1;title$ffnewoffice$ProjectEditor$operationStatusTabCaption;OPERATION_STATUS
1;title$ffnewoffice$ProjectEditor$shiftStatusTabCaption;SHIFT_STATUS
1;title$ffnewoffice$ProjectEditor$machineStatusTabCaption;MACHINE_STATUS
1;title$ffnewoffice$ProjectEditor$personStatusTabCaption;PERSON_STATUS
1;title$ffnewoffice$ProjectEditor$malfunctionReasonTabCaption;MALFUNCTION_REASON
1;title$ffnewoffice$ProjecteEditor$StatusDefinition;Status-Definition
1;title$ffnewoffice$FilterDefinitionEditor$statusDefinitionEditorCaption;Status-Definitionen bearbeiten
1;title$ffnewoffice$FilterDefinitionTable$distributionStrategy;Verteilungs-Strategie
1;title$ffnewoffice$FilterDefinitionTable$controllerCaption;Controller
1;title$ffnewoffice$DataSourceEditor$DownstreamCaption;Nachvearbeitung
1;title$ffnewoffice$ManageProjectView$repositoryCaption;Repository
1;title$ffnewoffice$ManageProjectView$controllerEditorCaption;Controller bearbeiten
1;title$ffnewoffice$ManageProjectView$controllerPreprocessing;Vorverarbeitung
1;lbl$ffnewoffice$ManageProcessView$type;Typ
1;lbl$ffnewoffice$ManageProcessView$name;Name
1;title$ffnewoffice$ManageProjectView$controllerrealtime;Echtzeitverarbeitung
1;title$ffnewoffice$ManageProjectView$projectShareError;Projekt bezieht sich immer noch auf einen Prozess im persönlichen oder offiziellen Bereich. Alle referenzierten Prozesse müssen vorher in den gemeinsamen Bereich kopiert werden .
1;lbl$ffnewoffice$ProjectEditor$bookingInconsistentdialog;Buchungs-Gruppe verwendet von Vorverarbeitung, Echtzeitverarbeitung oder Nachverarbeitung kann nicht entfernt werden.
1;lbl$ffnewoffice$ProjectEditor$treeCategoryMyProject;Meine Projekte
1;lbl$ffnewoffice$ProjectEditor$treeCategorySharedProject;Gemeinsame Projekte
1;lbl$ffnewoffice$ProjectEditor$treeCategoryPromotedProject;Offizielle Projekte
1;msg$ffnewoffice$ProjectEditor$ProjectCopyNotif;Projekt erfolgreich kopiert
1;msg$ffnewoffice$ProjectEditor$ProjectPromoteNotif;Projekt erfolgreich befördern
1;msg$ffnewoffice$ProjectEditor$ProjectShareNotif;Projekt erfolgreich geteilt.
1;title$ffnewoffice$ManageProjectView$SameNameValidation;Der Name muss eindeutig für den Controller sein.
1;lbl$ffnewoffice$ManageProcessView$configuration;Konfiguration
1;title$ffnewoffice$ManageProjectView$selectValidation;Bitte wählen Sie einen Wert aus.
1;title$ffnewoffice$ManageProjectView$descriptionValidation;Bitte geben Sie eine Beschreibung ein.
1;title$ffnewoffice$ProjectEditor$promoteProjectDialogCaption;Projekt befördern
1;title$ffnewoffice$ProjectEditor$shareProjectDialogCaption;Projekt teilen
1;title$ffnewoffice$ProjectEditor$copyProjectDialogCaption;Projekt kopieren
1;msg$ffnewoffice$workbench$error;Data couldn't be saved. Please contact your system administrator.
1;title$ffnewoffice$ManageProjectView$projectPromoteError;Projekt bezieht sich immer noch auf einen Prozess im persönlichen oder gemeinsamen Bereich. Alle referenzierten Prozesse müssen vorher in den offiziellen Bereich kopiert werden.
1;title$ffnewoffice$ManageProjectView$processDeletionError;Fehler beim Löschen des Prozesses
1;msg$ffnewoffice$ManageProjectView$processReferCaption;Prozess kann nicht gelöscht werden, da er durch folgende Prozesse/Projekte referenziert wird:
1;title$ffnewoffice$ProcessEditorEditor$ProcessDeleteDialogCaption;Wollen Sie wirklich den Prozess löschen?
1;title$ffnewoffice$ProjectEditorEditor$ProjectDeleteDialogCaption;Wollen Sie wirklich den Projekt löschen?
1;title$ffnewoffice$ManageProjectView$BookingStrategyValidation;Bitte geben Sie einen verbindlichen Wert.
1;msg$ffnewoffice$ProcessEditor$ProcessesPromotNotif;Prozesse wurden erfolgreich befördert.
1;msg$ffnewoffice$ProcessEditor$Wait;Bitte warten Sie …
1;title$ffnewoffice$ProjectEditor$ImportPartiallyPossible;Import teilweise möglich
1;title$ffnewoffice$ProjectEditor$ImportSuccessful;Import erfolgreich.
1;title$ffnewoffice$ProjectEditor$HeaderversionConflict;Unauflösbare Konflikte für folgende Artefakte:
1;title$ffnewoffice$ProjectEditor$versionConflict;Versionskonflikt
1;title$ffnewoffice$ProjectEditor$standardLibrary;Bibliotheken
1;title$ffnewoffice$ProjectEditor$userConflict;Benutzerkonflikt
1;title$ffnewoffice$ProjectEditor$artifactAlreadyExist;Keine Artefakte konnten importiert werden, da sie bereits alle existieren.
1;title$ffnewoffice$ProjectEditor$someArtifactAlreadyExist; Folgende Artefakte werden nicht importiert, da diese schon existieren:
1;title$ffnewoffice$ProjectEditor$ImportDenied;Import verweigert
1;lbl$ffnewoffice$ManageProcessView$projectsCaption;Projekte
1;lbl$ffnewoffice$ManageProcessView$processesCaption;Prozesse
1;title$ffnewoffice$ProjectEditor$zipMandatory;Bitte wählen Sie eine ZIP-Datei aus.
1;lbl$ffnewoffice$ManageProcessView$contentException;Bitte überprüfen Sie den Inhalt der hochgeladenen ZIP-Datei.
1;lbl$ffnewoffice$ProjectEditor$processAlreadyExist;Prozess mit denselben Koordinaten existiert bereits.
1;lbl$ffnewoffice$ProjectEditor$projectAlreadyExist;Projekt mit denselben Koordinaten existiert bereits.
1;lbl$ffnewoffice$ManageProcessView$tagsCaption;Schlüsselwörter
1;title$ffnewoffice$ManageProjectView$MnemonicValidation;Bitte geben Sie einen Kürzel ein.
